0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
0.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-1.4310054,-1.3888024,-1.3951035,-1.3327526,-0.0032310663,0.06259379,-0.042057108,-0.052421875,-0.14476344,0.03237099,0.01592982,0.049187772,0.041214377,-0.050206706,0.10084492,-0.04445846,0.0075161434,-0.07479596,-0.045328453,0.02691665,0.123038955,0.025929883,0.054988362,0.054128405,-0.018658286,-0.01751571,0.1330064,0.026569456,0.6564158,0.65256256,0.70975393,0.72174317,0.6984985,0.6799435,0.6059559,0.69746554,0.7429372,0.64902055,0.69736344,0.6788076,0.70304435,0.6802644,0.70408094,0.7045645,0.7894727,0.6689449,0.71219885,0.7137522,0.7503327,0.7148863,0.67799646,0.6790113
-2.7156327,-2.7397628,-2.8640547,-2.7804646,-2.789074,-2.7089572,-2.9039612,-2.8736334,-2.6699243,-2.7967567,-2.8100984,-2.7074342,-2.779958,-2.7205827,-2.7539754,-2.77905,0.1599554,-0.15713277,-0.0044834986,-0.017312357,-0.1462693,-0.10263929,0.0016146293,0.085452095,-0.04348301,-0.04950634,-0.1013711,-0.07871741,-0.13773845,0.049112093,0.08365619,-0.033531547,0.64216256,0.6947446,0.742874,0.6517407,0.67248166,0.6960846,0.70410836,0.6722938,0.67304987,0.721537,0.7390005,0.69354415,0.72557956,0.6964815,0.7265585,0.6859697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.7188416,-2.8610344,-2.7947087,-2.8332434,-2.8940146,-2.752574,-2.8123581,-2.7971268,-2.6897895,-2.8719356,-2.7743573,-2.648057,-2.71267,-2.6671815,-2.7515733,-2.8230844,0.10368884,-0.087454975,0.023975879,-0.04664108,-0.115140066,-0.11705739,-0.07682068,0.09430738,0.09394733,0.07745425,-0.034844857,-0.1597081,-0.032506123,0.055040758,-0.0008488372,0.0037227669,0.65809256,0.7039596,0.6916791,0.67811096,0.6879289,0.6191168,0.7421696,0.70106906,0.6502492,0.70830554,0.7258965,0.66241366,0.6661921,0.6607952,0.7075033,0.6692759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.639765,-2.7606592,-2.8277774,-2.7155406,-2.8558452,-2.7878115,-2.7895267,-2.7065148,-2.7446158,-2.7831554,-2.7757368,-2.7762558,-2.7262928,-2.8904486,-2.796987,-2.8120947,-0.018113531,-0.1611858,0.043943718,-0.035437994,0.0075761043,-0.124797426,0.1253388,0.22073372,0.0052825864,0.012468828,-0.0047502173,0.0008024564,-0.043330804,0.07658992,0.046357058,-0.0008939954,0.64523464,0.6626425,0.68013823,0.6341818,0.6578233,0.73981035,0.6885953,0.69919,0.68770915,0.71916395,0.71187496,0.67070735,0.7328897,0.6714659,0.70946145,0.70612836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-1.4384481,-1.4411771,-1.3445653,-1.3265089,0.0666115,0.14351858,0.07317519,-0.016919233,-0.073129304,0.021099288,0.12052738,0.029676054,-0.1358163,-0.1609847,-0.05631422,-0.046996042,-0.022341425,-0.0037149955,0.03823103,0.030026585,0.104669325,0.020449912,-0.084871806,0.07771088,-0.009410882,0.03431321,0.0022558551,0.035024285,0.6520031,0.721146,0.6703305,0.73721784,0.7038484,0.6468756,0.6865212,0.68159074,0.7259365,0.7305979,0.68304783,0.67830247,0.6824893,0.7037631,0.6479781,0.7103911,0.69607866,0.67583555,0.6927698,0.6744929,0.70746154,0.7466561,0.7358139,0.7026368
-2.6329021,-2.8172987,-2.8190887,-2.7308226,-2.8372934,-2.827587,-2.743023,-2.7299805,-2.6244776,-2.7155585,-2.8060904,-2.7463133,-2.795696,-2.7583506,-2.8703039,-2.9603431,-0.02843212,-0.07918061,0.006567193,0.015164256,-0.046645,-0.032512255,0.10607022,0.03517702,-0.15371972,-0.09474081,0.05059531,0.03972487,-0.033333834,-0.07678097,0.07320107,0.15084139,0.6590131,0.6587237,0.7295841,0.70431226,0.6997747,0.6828747,0.7250398,0.7066961,0.67993194,0.70363057,0.6840519,0.6889376,0.6955194,0.63568956,0.6934141,0.67367876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.6422818,-2.7830634,-2.7157414,-2.8104107,-2.8884284,-2.753201,-2.7978225,-2.7578247,-2.755376,-2.7600164,-2.8339322,-2.6974812,-2.8236225,-2.7482328,-2.8128035,-2.8074756,-0.0340612,-0.027188417,0.03183222,0.02305085,-0.067278065,-0.032682575,0.035675865,0.065319896,0.04950243,0.012734796,-0.07985594,0.023750892,-0.0012085387,0.08466653,0.021659192,-0.019766275,0.6864594,0.71223795,0.65878206,0.7283305,0.6300364,0.69800985,0.72547615,0.63399285,0.6500348,0.6449017,0.7098482,0.693761,0.71700114,0.6678178,0.6960501,0.6580901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.5669785,-2.7946985,-2.8344233,-2.8543804,-2.8211818,-2.6786673,-2.776206,-2.8189363,-2.6914132,-2.7684324,-2.8999565,-2.6728473,-2.786186,-2.8026795,-2.8556507,-2.794035,-0.017277623,-0.08178113,-0.16392602,0.08524442,-0.102158226,-0.023832515,-0.07792381,0.1276855,0.04746472,0.035304874,-0.04118706,-0.023407977,0.0045327195,0.03643718,0.009778049,-0.030212272,0.65859365,0.7072182,0.688118,0.72356653,0.68083,0.63859195,0.73424715,0.6691291,0.68121326,0.67775047,0.74572766,0.6602652,0.7759569,0.71146715,0.6921397,0.6883666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,-20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-10000000000.0,-1.4351258,-1.3733282,-1.415571,-1.3247668,0.07738777,-0.035855614,0.042946834,0.12622829,-0.021298302,0.09224636,0.06278776,0.06673616,0.03245487,-0.14395976,0.02784732,-0.029128384,-0.012769335,-0.013803356,0.08804807,-0.06796484,0.026707472,-0.00937691,-0.0048046615,0.10224211,0.14375529,0.09636607,-0.0831623,0.017326478,0.66711444,0.73828286,0.70407796,0.67551947,0.7217392,0.6703049,0.7219864,0.6757551,0.72288215,0.7292138,0.7197484,0.7176638,0.69691193,0.68069273,0.6938128,0.72113645,0.74029446,0.702213,0.7099892,0.70429057,0.6716285,0.6519131,0.7472319,0.71597755
-2.6946833,-2.735351,-2.8026378,-2.8230815,-2.8450353,-2.7513273,-2.7811894,-2.6906376,-2.678307,-2.8708591,-2.659675,-2.7747679,-2.8522723,-2.7902884,-2.8351612,-2.809673,0.09234579,-0.033940207,-0.049038634,-0.038113456,-0.14567232,-0.14822575,-0.09218568,0.029378064,0.003185589,-0.12363832,0.014186177,0.023884213,-0.023886679,-0.008077291,0.03414865,0.1886081,0.6160654,0.69737875,0.73000145,0.68329585,0.697333,0.67834264,0.70844597,0.6747943,0.66789454,0.7215677,0.72180086,0.71559274,0.67444104,0.7040114,0.6870846,0.69574547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.782878,-2.7104497,-2.7996137,-2.952728,-2.85641,-2.70372,-2.8095932,-2.735315,-2.6926372,-2.7942948,-2.7785416,-2.732977,-2.6794317,-2.691044,-2.8891513,-2.796582,-0.0038329381,-0.12858324,0.03120686,-0.026193364,-0.12691781,-0.09355473,-0.11150214,0.08805646,0.041298613,-0.023982022,-0.06153551,0.009100882,-0.052424885,0.020028578,0.24881804,0.09984697,0.6145583,0.65166306,0.71437037,0.70520943,0.71149504,0.63864547,0.734172,0.6341447,0.6817146,0.6748555,0.69065326,0.6803564,0.7288974,0.67069864,0.7137731,0.6815954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.6644864,-2.7332282,-2.8396304,-2.8301299,-2.8513565,-2.745232,-2.8201942,-2.7066693,-2.6747723,-2.79989,-2.7002153,-2.8273196,-2.7900922,-2.8323228,-2.7627027,-2.8127928,0.033441346,-0.04189597,0.072464995,-0.0669054,-0.04152441,-0.14683837,0.04405837,0.08842181,0.018831905,-0.08972476,-0.04980163,-0.09891105,-0.04748057,0.099187054,0.12402969,0.121138476,0.6262436,0.66728127,0.7503021,0.7249727,0.6405519,0.68646663,0.6907548,0.7090838,0.6911194,0.66333324,0.67529607,0.6905642,0.7141159,0.6498345,0.66889334,0.66918814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
